ticker_b3,modelo,n_obs,media_z,sd_z,assimetria,curtose,lb_z_stat,lb_z_pvalor,lb_z2_stat,lb_z2_pvalor,jb_stat,jb_pvalor
EUCA3,m2,156,-0.027668279948015233,0.9896235914595194,0.030300270067010023,2.9072139563199606,14.174949104233466,0.165160169401537,9.638227150812924,0.4727851041560389,0.0798308898811395,0.9608706821951575
EUCA4,m1,156,0.016611822333944013,0.9990209162325145,0.32390557504517375,4.740647562573958,7.526606560189098,0.6749686012115057,11.549176089329338,0.31636034104065236,22.42183595129428,1.3525713565165631e-5
EUCA4,m2,156,-0.01863779446979389,1.0482219097182928,0.6776071586113481,3.7554423345644876,8.215885400619014,0.6077586114537126,13.921910905647081,0.1765833863142916,15.647443281974544,4.0012976899306274e-4
EVEN3,m1,156,0.0016841289404781938,1.0237014240876647,0.5699550518231693,4.205573661463402,5.096719359859661,0.8846240575841875,8.39445690361884,0.5903659112343422,17.893218834460313,1.3017779120128026e-4
EVEN3,m2,156,0.005759131724247028,1.0148995515809318,0.5014213372599726,4.046215465181725,5.939615668248183,0.8203106901913847,8.702504549692371,0.5605504735970881,13.651691491254251,0.0010853576167257906
EZTC3,m1,156,-0.011998322486529163,1.0041158620272723,0.10088767223805961,2.9115556457095892,6.0186494829544905,0.8136939680691707,4.380484987899045,0.9285547628133214,0.3154820073879778,0.8540709545481042
EZTC3,m2,156,-0.00777553290808698,1.005350839709586,0.0034076782934232626,2.8078963540549333,5.698554576731559,0.8399216650394792,6.883638730923862,0.7363826185444913,0.24017668916015716,0.8868420855646134
FESA3,m1,156,-0.021687586760053952,1.0005840565442257,0.44856243723857653,4.013513383165057,21.576736508929784,0.017412206073006642,7.440463564768398,0.6833101658220823,11.908275718692122,0.002595080194571442
FESA3,m2,156,0.012360623948276438,0.9489968350015393,0.4206510947209865,3.1725889635930264,26.951896827752826,0.002650362930497474,6.433709572468244,0.7776045177117875,4.7942461080408245,0.09097931972869477
FESA4,m1,156,-0.015282597460821083,1.006991965091388,0.1699077691542664,3.0633483979263203,11.342945292764684,0.33143091935045943,5.098991167414839,0.8844678956744837,0.7766695273723706,0.6781852734568028
FESA4,m2,156,-0.011289589577489599,1.007015897464863,0.1385925057963038,3.069715945711535,11.738839828615365,0.3029151928510706,4.889031083821476,0.8984664158733386,0.5309969842973115,0.766823599140753
FHER3,m1,156,-0.00539342092916398,1.0024590217829368,-0.43469490285507273,14.602663851421099,2.91714318356792,0.9833072059222797,1.819376620629504,0.9975463873739641,879.9547060417527,0
FHER3,m2,156,-0.00775985473362135,0.9945528740113572,-0.4384183369973849,11.42038504645169,3.6418945819495945,0.9620593979745884,2.305877011886312,0.9934128761959032,465.8662247419017,0
FLRY3,m1,156,0.018465346956026567,1.0021519300666444,0.20101865746991385,3.3419666778330264,13.169745978190374,0.214335410282265,5.149315292646459,0.8809828831886781,1.8107388737891876,0.40439246000852436
FLRY3,m2,156,0.01679140127538429,1.0017459328326495,0.19926719906197257,3.3162868712405005,13.45534160536054,0.19931513761434005,5.5794528922524895,0.8492725146143966,1.6826358341462826,0.4311419395151196
FRAS3,m1,156,0.032748072389634016,1.1343900777174358,-0.009711206078613874,3.167363268297133,15.344924691360985,0.11998338841652467,5.565387229650829,0.8503612903427462,0.18452000884917444,0.9118680289980514
FRAS3,m2,156,-0.006169709636083244,1.0012021219952358,-0.11960435062427147,4.858001310634385,10.036035832867249,0.4373374455365219,7.618332871274145,0.6660616005723976,22.811032874968692,1.113389568285772e-5
GEPA3,m1,156,-0.026027104332597535,1.0096332702123338,0.3173053834519042,3.464417201862839,12.988626075434649,0.22430844113811077,9.97720168740437,0.44249573985790036,4.0196920585662665,0.1340093065894108
