semana,preco_abertura,preco_fechamento,volume_total,n_preços,rv,ret_semanal,ticker_yf,ticker_b3
2023-12-29,18.07666015625,18.505014419555664,35518603.0,3,0.0058158574981375995,0.018692041608695198,MGLU3.SA,MGLU3
2024-01-05,17.56262969970703,16.87725830078125,52885000.0,4,0.005031804844213495,-0.09207469202637804,MGLU3.SA,MGLU3
2024-01-12,17.905315399169922,19.36172866821289,93445353.0,5,0.005697186988861917,0.13733131553945055,MGLU3.SA,MGLU3
2024-01-19,19.533071517944336,17.391286849975586,103978871.0,5,0.007733147998033992,-0.107329043523806,MGLU3.SA,MGLU3
2024-01-26,16.705917358398438,17.819644927978516,78407738.0,5,0.007432175345894973,0.024332171314028345,MGLU3.SA,MGLU3
2024-02-02,17.73397445678711,18.04430389404297,90110296.0,5,0.00972579998908617,0.012528564871837816,MGLU3.SA,MGLU3
2024-02-09,17.861114501953125,19.051855087280273,72537904.0,5,0.0028626828623118275,0.05433441550353171,MGLU3.SA,MGLU3
2024-02-16,18.502281188964844,18.685474395751953,41577689.0,3,0.001336434098297639,-0.019418025003775836,MGLU3.SA,MGLU3
2024-02-23,19.143449783325195,19.693023681640625,93034724.0,5,0.008446846775148295,0.05251799345282851,MGLU3.SA,MGLU3
2024-03-01,19.326641082763672,20.334190368652344,50537013.0,5,0.004344765281353056,0.03203927870455746,MGLU3.SA,MGLU3
2024-03-08,19.50983238220215,18.777069091796875,44473883.0,5,0.0026782384003652114,-0.07966732769381196,MGLU3.SA,MGLU3
2024-03-15,18.319091796875,17.952709197998047,46432868.0,5,0.0014657001071389229,-0.04489536240506682,MGLU3.SA,MGLU3
2024-03-22,19.23504638671875,17.586326599121094,120822627.0,5,0.012592991747158958,-0.020619331470628936,MGLU3.SA,MGLU3
2024-03-29,17.494731903076172,16.4871826171875,59067655.0,4,0.0056120499016836505,-0.06453843437250217,MGLU3.SA,MGLU3
2024-04-05,16.303991317749023,15.662822723388672,55608607.0,5,0.0048199639810120685,-0.05129334309776362,MGLU3.SA,MGLU3
2024-04-12,16.303991317749023,15.204845428466797,46857824.0,5,0.005107993044057796,-0.02967576961329174,MGLU3.SA,MGLU3
2024-04-19,14.014105796813965,14.10569953918457,80723684.0,5,0.007561397924617801,-0.07503521689649889,MGLU3.SA,MGLU3
2024-04-26,14.014105796813965,13.098150253295898,60076032.0,5,0.0053761363163743175,-0.07410792014668688,MGLU3.SA,MGLU3
2024-05-03,13.281340599060059,14.380486488342285,53733938.0,4,0.01460960771192624,0.09340116442199023,MGLU3.SA,MGLU3
2024-05-10,14.380486488342285,14.10569953918457,71099541.0,5,0.007948065956428422,-0.01929324427530281,MGLU3.SA,MGLU3
2024-05-17,14.47208309173584,14.563676834106445,60006228.0,5,0.0011675867611617005,0.03195160235789099,MGLU3.SA,MGLU3
2024-05-24,14.380486488342285,12.090600967407227,67648790.0,5,0.009663015511975834,-0.18610216950324354,MGLU3.SA,MGLU3
2024-05-31,12.044803619384766,11.348677635192871,137529315.0,4,0.005528107982840241,-0.06332714197269733,MGLU3.SA,MGLU3
2024-06-07,11.614303588867188,10.75330638885498,110312475.0,5,0.017623531468035167,-0.05388795088764702,MGLU3.SA,MGLU3
2024-06-14,10.551796913146973,10.478520393371582,137624130.0,5,0.013926853424678653,-0.0258857932527378,MGLU3.SA,MGLU3
2024-06-21,10.066340446472168,9.919787406921387,108728760.0,5,0.003406255873336264,-0.054795994773683104,MGLU3.SA,MGLU3
2024-06-28,11.138007164001465,11.037252426147461,159286050.0,5,0.019050594135971925,0.10674464511815401,MGLU3.SA,MGLU3
2024-07-05,11.119688034057617,12.539419174194336,104655495.0,5,0.004771541283154256,0.1276010808533274,MGLU3.SA,MGLU3
2024-07-12,11.80665397644043,12.704289436340332,96329730.0,5,0.006287987033850009,0.013062471047763877,MGLU3.SA,MGLU3
2024-07-19,13.125629425048828,11.513548851013184,115760715.0,5,0.007451534967336967,-0.09841518449260107,MGLU3.SA,MGLU3
2024-07-26,11.293720245361328,10.89069938659668,94272150.0,5,0.002996967138761372,-0.05561534512924138,MGLU3.SA,MGLU3
2024-08-02,10.25869083404541,10.597594261169434,108003630.0,5,0.009043676729798538,-0.027282138844600123,MGLU3.SA,MGLU3
2024-08-09,10.57011604309082,11.870771408081055,149533755.0,5,0.008082714224217715,0.11345217568779259,MGLU3.SA,MGLU3
2024-08-16,11.861611366271973,11.522708892822266,134044575.0,5,0.007259329462129866,-0.02975941998242926,MGLU3.SA,MGLU3
2024-08-23,12.75008773803711,12.475300788879395,106657425.0,5,0.013870236671890608,0.07943097810851399,MGLU3.SA,MGLU3
2024-08-30,12.22799301147461,11.138007164001465,96038145.0,5,0.004848575899367843,-0.11338742430907726,MGLU3.SA,MGLU3
2024-09-06,10.96397590637207,10.80826473236084,99161790.0,5,0.003949706132340317,-0.030052233901080694,MGLU3.SA,MGLU3
2024-09-13,10.551796913146973,10.625073432922363,73624845.0,5,0.0023877614822511144,-0.017094468349301728,MGLU3.SA,MGLU3
2024-09-20,10.70750904083252,9.48012924194336,104816775.0,5,0.007952077526718622,-0.11401867683007841,MGLU3.SA,MGLU3
2024-09-27,9.177865028381348,9.1595458984375,107506035.0,5,0.0025035673573774813,-0.03440134623958757,MGLU3.SA,MGLU3
2024-10-04,8.884759902954102,8.857280731201172,119954205.0,5,0.0012970230125956704,-0.03355680075623955,MGLU3.SA,MGLU3
2024-10-11,8.71072769165039,8.655771255493164,111222300.0,5,0.0022216841217798104,-0.02301350666101143,MGLU3.SA,MGLU3
2024-10-18,8.976354598999023,8.609972953796387,106790775.0,5,0.0024182625576059926,-0.005305118453619386,MGLU3.SA,MGLU3
2024-10-25,8.857280731201172,8.362666130065918,127142610.0,5,0.00525889058490178,-0.02914388584626985,MGLU3.SA,MGLU3
2024-11-01,8.674088478088379,8.115357398986816,112464555.0,5,0.008050023901728527,-0.030019049564049466,MGLU3.SA,MGLU3
2024-11-08,8.958035469055176,8.793163299560547,222406800.0,5,0.012692902807410315,0.08021627999586572,MGLU3.SA,MGLU3
2024-11-15,8.609972953796387,8.24359130859375,139735680.0,4,0.0015979403297472039,-0.06453843437250203,MGLU3.SA,MGLU3
2024-11-22,8.454259872436523,8.628292083740234,109647300.0,4,0.0024789959019376586,0.045610493567452934,MGLU3.SA,MGLU3
2024-11-29,9.168704986572266,8.27107048034668,176136345.0,5,0.022050370160117707,-0.04228263890542932,MGLU3.SA,MGLU3
2024-12-06,8.42678165435791,7.82225227355957,136531605.0,5,0.005956468412684874,-0.05579141444431439,MGLU3.SA,MGLU3
2024-12-13,7.74897575378418,7.51082706451416,167527080.0,5,0.013384489297949415,-0.04062693946768339,MGLU3.SA,MGLU3
2024-12-20,7.107807636260986,6.68646764755249,186247005.0,5,0.019750000119130383,-0.11625985829666169,MGLU3.SA,MGLU3
2024-12-27,6.393362998962402,5.962864398956299,86497740.0,3,0.0064598785377471026,-0.11453476037039328,MGLU3.SA,MGLU3
2025-01-03,5.953704357147217,5.733875274658203,76351485.0,3,0.0008375378371564009,-0.03915935414213415,MGLU3.SA,MGLU3
2025-01-10,6.091097831726074,5.5232062339782715,127501500.0,5,0.008949759106035352,-0.03743308417795412,MGLU3.SA,MGLU3
2025-01-17,5.321695327758789,5.550684452056885,133570290.0,5,0.012575303496067163,0.004962713693555401,MGLU3.SA,MGLU3
2025-01-24,5.596481800079346,5.834630012512207,94581375.0,5,0.0015771619614083072,0.04988961056889617,MGLU3.SA,MGLU3
2025-01-31,6.420841217041016,6.8330206871032715,130563090.0,5,0.021442688436147852,0.15795598790440063,MGLU3.SA,MGLU3
2025-02-07,6.613192081451416,6.475798606872559,137132940.0,5,0.01075142653093607,-0.053694906373751454,MGLU3.SA,MGLU3
2025-02-14,6.649829864501953,6.759744644165039,137405835.0,5,0.0041081523363789675,0.04291317786064029,MGLU3.SA,MGLU3
2025-02-21,7.290998458862305,6.668148994445801,152933025.0,5,0.00819807934558215,-0.01364280547275901,MGLU3.SA,MGLU3
2025-02-28,6.29260778427124,6.549074649810791,148697430.0,5,0.009031676104936732,-0.018018544507955602,MGLU3.SA,MGLU3
2025-03-07,6.668148994445801,7.199402809143066,91066080.0,3,0.010939932689244434,0.09467431457857688,MGLU3.SA,MGLU3
2025-03-14,7.556624412536621,8.793163299560547,195562710.0,5,0.01966128121241835,0.19997644235801673,MGLU3.SA,MGLU3
2025-03-21,9.287778854370117,9.251140594482422,154194075.0,5,0.005372331249484376,0.05077232966872376,MGLU3.SA,MGLU3
2025-03-28,9.351896286010742,9.672479629516602,187044375.0,5,0.002814103025780429,0.04453785013560097,MGLU3.SA,MGLU3
2025-04-04,9.2969388961792,9.919787406921387,173690265.0,5,0.017273204370182704,0.025246788743445464,MGLU3.SA,MGLU3
2025-04-11,9.287778854370117,9.590044021606445,241289055.0,5,0.03906083111413374,-0.0338060110628004,MGLU3.SA,MGLU3
2025-04-18,9.608363151550293,9.34273624420166,102173715.0,4,0.00032381967846598775,-0.02612631014939644,MGLU3.SA,MGLU3
2025-04-25,9.287778854370117,9.571724891662598,123166575.0,4,0.014397108208925861,0.02421425958580828,MGLU3.SA,MGLU3
2025-05-02,9.43508243560791,8.80293083190918,103055505.0,4,0.004893253875935099,-0.08372871357064338,MGLU3.SA,MGLU3
2025-05-09,8.359482765197754,7.916033744812012,131290425.0,5,0.011626076985529279,-0.10619442452343447,MGLU3.SA,MGLU3
2025-05-16,8.284001350402832,9.227509498596191,150972885.0,5,0.005699101032459275,0.15329889470786465,MGLU3.SA,MGLU3
2025-05-23,9.340730667114258,8.491573333740234,163737000.0,5,0.006181907011457813,-0.08311488604026367,MGLU3.SA,MGLU3
